"","Report date","Company code","Fiscal year","Earnings","Cash Flow","Leverage Ratio(Book-based)","Leverage Ration(Market-based)"
"374",2013-03-31,7275,2012,8.45,-3.185,0.0606805321682671,NA
"375",2014-03-31,7275,2013,9,1.569,0.169180448892124,NA
"376",2015-03-31,7275,2014,9.583,-3.483,0.223747016706444,NA
"377",2016-03-31,7275,2015,11.169,3.683,0.281496503844527,Inf
"378",2017-03-31,7275,2016,11.183,0.052999999999999,0.319099998253102,Inf
"379",2011-04-30,7291,2010,19.5,-8.439,0,0
"380",2012-04-30,7291,2011,8.383,30.627,0.118915490724592,0.528855688503999
"381",2013-04-30,7291,2012,40.738,-21.014,0.100014024955224,NA
"382",2014-04-30,7291,2013,96.1,48.1,0.0834057341442224,NA
"383",2015-04-30,7291,2014,101.1,63.1,0.00825354902608122,NA
"384",2016-04-30,7291,2015,84.6,60.4,0.086903491385882,NA
"385",2017-04-30,7291,2016,92.9,76.5,0.0383522727272727,NA
"386",2011-03-31,7309,2010,0.156,0.0190000000000001,0.112866817155756,Inf
"387",2012-03-31,7309,2011,0.33,0.32,0.102570290816942,Inf
"388",2013-03-31,7309,2012,-0.176,-0.332,0.164482854753276,Inf
"389",2014-03-31,7309,2013,0.301,-0.01,0.13533876548722,NA
"390",2015-03-31,7309,2014,-0.341,-0.0599999999999996,0.277117973079968,NA
"391",2016-03-31,7309,2015,-3.98,-0.062,0.338859537256331,NA
"392",2017-03-31,7309,2016,-0.695,0.0389999999999999,0.228202706956248,NA
"393",2011-05-31,7401,2010,70.8,9.5,0.306974459724951,17.4825174825175
"394",2012-05-31,7401,2011,75.2,30.1,0.29854310962503,18.9393939393939
"395",2013-05-31,7401,2012,68.2,-89.2,0.264131008980454,15.7232704402516
"396",2014-05-31,7401,2013,-22.1,19.5,0.252295892622868,14.2045454545455
"397",2015-05-31,7401,2014,97.5,-39.1,0.244066655445211,20.2797202797203
"398",2016-05-31,7401,2015,136.7,23.1,0.179647020725389,13.9559748427673
"399",2017-05-31,7401,2016,123.9,11.2,0.153027635305826,7.93253968253968
"400",2011-03-31,7471,2010,3705.401,655.788,0.356890762205533,4.54180137272481
"401",2011-03-31,7486,2010,6.18,-11.727,0.151421195957419,38.0498766785421
"402",2012-03-31,7486,2011,38.458,-0.497999999999998,0.160034965152368,66.2888270746407
"403",2013-03-31,7486,2012,-24.2,-6.8,0.162432828529555,57.8260869565217
"404",2014-03-31,7486,2013,130.4,61.5,0.12786980528916,50.7692307692308
"405",2015-03-31,7486,2014,21.8,-8.3,0.139652211249463,NA
"406",2016-03-31,7486,2015,-1.6,-2.69999999999999,0.145509827342817,NA
"407",2017-03-31,7486,2016,14.2,-33,0.301828216626423,NA
"408",2011-05-31,7566,2010,46.878,0.152999999999992,0.290030715418196,39.1576433121019
"409",2012-05-31,7566,2011,-0.188,38.462,0.278357648714953,36.3686261411712
"410",2013-05-31,7566,2012,-39.413,4.723,0.286624686176826,30.4637799286806
"411",2014-05-31,7566,2013,-64.346,-1.581,0.270476471283224,27.0823911222781
"412",2015-05-31,7566,2014,-3.194,24.005,0.263650067624929,30.5643008606711
"413",2016-05-31,7566,2015,-50.682,-7.99,0.267015706806283,33.5941441441441
"414",2017-05-31,7566,2016,-106.14,-25.25,0.295324207273762,37.9522287337951
"415",2017-05-31,7662,2016,-0.909,-0.661,0,NA
"416",2011-03-31,7696,2010,2.213,-2.669,0,0
"417",2012-03-31,7696,2011,6.158,-2.911,0,0
"418",2013-03-31,7696,2012,7.468,7.374,0,0
"419",2014-03-31,7696,2013,8.327,8.674,0,0
"420",2015-03-31,7696,2014,11.703,29.316,1.52528760068977,18.2118177972077
"421",2016-03-31,7696,2015,6.096,-1.165,1.82065437672085,NA
"422",2017-03-31,7696,2016,7.485,6.687,1.68288,NA
"423",2011-05-31,7772,2010,298.8,66.5,0.435352565440655,1.62227753578096
"424",2011-05-31,7906,2010,2133,-1181,0.0317375650086678,0.128718226068145
"425",2012-05-31,7906,2011,2223,295,0.0179114128677659,0.0884136610277689
"426",2013-05-31,7906,2012,2485,920,0.0766606005459509,0.257350133638793
"427",2014-05-31,7906,2013,2693,-1118,0.0688394105625471,0.284318080852954
"428",2015-05-31,7906,2014,3273,1715,0.0551388888888889,0.171219091431857
"429",2016-05-31,7906,2015,3760,-609,0.0967003178164143,0.389642184557439
"430",2017-05-31,7906,2016,4240,690,0.149490519798788,0.586835443037975
"431",2011-03-31,7908,2010,6157.914,6392.967,0.216054730456554,20.0558143841139
"432",2012-03-31,7908,2011,5675.294,-4987.319,0.217765681288585,18.4719526215925
"433",2013-03-31,7908,2012,5565.75,-719.541000000001,0.203043663081451,6.59688876553839
"434",2014-03-31,7908,2013,5685.308,-13.0310000000027,0.195312491909057,11.1167975002015
"435",2015-03-31,7908,2014,4318.656,-1290.222,0.198725009452261,7.69579956350359
"436",2016-03-31,7908,2015,6562.338,2174.809,0.193256054074133,8.45541371711161
"437",2017-03-31,7908,2016,7181.842,-1377.48,0.183073901772674,7.69994088245885
"438",2011-03-31,8087,2010,-5.209,1.413,0.041980029742936,Inf
"439",2012-03-31,8087,2011,2.514,6.883,0.00909090909090909,Inf
"440",2013-03-31,8087,2012,2.379,0.436,0,NA
"441",2014-03-31,8087,2013,1.409,1.736,0,NA
"442",2015-03-31,8087,2014,-1.07,1.547,0,NA
"443",2016-03-31,8087,2015,-12.321,-5.932,0,NA
"444",2017-03-31,8087,2016,-4.826,2.172,0,NA
"445",2011-03-31,8092,2010,132.315,23.05,0.265701675120765,95.6416114641071
"446",2012-03-31,8092,2011,63.53,146.916,0.27633017961489,181.549988012467
"447",2013-03-31,8092,2012,130.102,-54.036,0.266808260570741,162.75976845152
"448",2014-03-31,8092,2013,186.737,-24.0410000000001,0.247568680061573,127.489316563116
"449",2015-03-31,8092,2014,84.3,-78.164,0.267563267630745,363.355191256831
"450",2016-03-31,8092,2015,-73.94,-9.11,0.348697163877939,381.568227424749
"451",2017-03-31,8092,2016,-170.536,1.869,0.411715476065459,416.91674796748
"452",2011-04-30,8266,2010,-0.487,2.5,0.308669930640555,NA
"453",2012-04-30,8266,2011,-7.929,-0.456,0.336668496939377,NA
"454",2013-04-30,8266,2012,0.037,1.524,0.305433754621271,NA
"455",2014-04-30,8266,2013,0.448,1.015,0.275626576204611,NA
"456",2015-04-30,8266,2014,1.807,0.803,0.170363674292469,NA
"457",2016-04-30,8266,2015,1.301,3.041,0.291556294257172,NA
"458",2017-04-30,8266,2016,0.564,-0.951000000000001,0.228350183649513,NA
"459",2013-03-31,8335,2012,NA,NA,NA,NA
"460",2014-03-31,8335,2013,NA,NA,NA,NA
"461",2015-03-31,8335,2014,NA,NA,NA,NA
"462",2016-03-31,8335,2015,NA,NA,NA,NA
"463",2017-03-31,8335,2016,NA,NA,NA,NA
"464",2011-05-31,8402,2010,515.3,-165.3,0,0
"465",2012-05-31,8402,2011,548,-10.1999999999999,0,0
"466",2013-05-31,8402,2012,569,-1.5,0,0
"467",2014-05-31,8402,2013,627.5,45.1999999999999,0,0
"468",2015-05-31,8402,2014,674.9,17.5,0,0
"469",2016-05-31,8402,2015,756.8,-38.5,0,0
"470",2017-05-31,8402,2016,817.3,53.1,0,0
"471",2011-03-31,8582,2010,17.671,-2.659,0.312362697862786,NA
"472",2011-03-31,8582,2010,17.671,-2.659,0.312362697862786,NA
"473",2012-03-31,8582,2011,11.256,4.65799999999999,0.317340888520343,NA
"474",2012-03-31,8582,2011,11.256,4.65799999999999,0.317340888520343,NA
"475",2013-03-31,8582,2012,41.413,4.684,0.336408312778824,NA
"476",2013-03-31,8582,2012,41.413,4.684,0.336408312778824,NA
"477",2014-03-31,8582,2013,13.779,-0.264999999999993,0.284210375715514,NA
"478",2014-03-31,8582,2013,13.779,-0.264999999999993,0.284210375715514,NA
"479",2015-03-31,8582,2014,9.899,-3.23100000000001,0.340283035494865,NA
"480",2015-03-31,8582,2014,9.899,-3.23100000000001,0.340283035494865,NA
"481",2016-03-31,8582,2015,54.458,-2.006,0.358271335500884,NA
"482",2016-03-31,8582,2015,54.458,-2.006,0.358271335500884,NA
"483",2017-03-31,8582,2016,12.613,3.39,0.392873716067013,NA
"484",2017-03-31,8582,2016,12.613,3.39,0.392873716067013,NA
"485",2011-03-31,8599,2010,-55.475,8.416,0.00873245027176871,0.159868729488983
"486",2012-03-31,8599,2011,-22.783,23.228,0.00486923125909307,0.126366641240783
"487",2013-03-31,8599,2012,-1.298,-14.635,0.00348794703600658,0.187040566294582
"488",2014-03-31,8599,2013,17.097,16.679,0.00175489143246287,0.0100422674540604
"489",2015-03-31,8599,2014,-11.497,-24.219,0.00104117890097783,0.0758122743682311
"490",2016-03-31,8599,2015,-3.765,-14.372,0.00179847372770136,0.106662395900064
"491",2017-03-31,8599,2016,-11.721,-11.279,0.00141657451958997,0.292954264524104
"492",2011-03-31,8633,2010,109.243,-67.05,0,0
"493",2012-03-31,8633,2011,109.036,-67.228,0.0550210418308623,0.0942634331761427
"494",2013-03-31,8633,2012,106.402,20.11,0,0
"495",2014-03-31,8633,2013,112.417,2.98600000000002,0,NA
"496",2015-03-31,8633,2014,112.301,47.654,0.0393816734814084,NA
"497",2016-03-31,8633,2015,68.392,-41.428,0.524522811930532,NA
"498",2017-03-31,8633,2016,82.599,68.967,0.482775062699145,NA
"499",2011-03-31,8717,2010,1013.5,1018.7,0.0264183387487578,0.466942964278666
"500",2012-03-31,8717,2011,1224.1,-447.9,0.0197181497897488,2.64885496183206
"501",2013-03-31,8717,2012,1426.6,-394.7,0.225331439393939,28.9081245254366
"502",2014-03-31,8717,2013,1777,35,0.192133864198859,33.3738317757009
"503",2015-03-31,8717,2014,1530,208,0.236051060325304,127.388888888889
"504",2011-03-31,8858,2010,61.606,32.006,0,0
"505",2012-03-31,8858,2011,75.657,17.827,0,0
"506",2013-03-31,8858,2012,42.724,-28.445,0,0
"507",2014-03-31,8858,2013,15.68,-2.854,0,0
"508",2015-03-31,8858,2014,27.332,15.848,0,0
"509",2016-03-31,8858,2015,5.657,-91.817,0.197818346238625,2.51238245639222
"510",2017-03-31,8858,2016,18.241,10.497,0.0316976634595675,0.35220362065322
"511",2011-03-31,8867,2010,4.541,-39.062,0.555344401517525,3.42949259890811
"512",2012-03-31,8867,2011,-8.809,-24.667,0.466664811760778,4.88392100804744
"513",2013-03-31,8867,2012,-52.419,17.802,0.552352212103249,6.32833240723591
"514",2014-03-31,8867,2013,-21.474,30.11,0.5631180935218,2.18888662075486
"515",2015-03-31,8867,2014,16.76,-30.966,0.428523644269766,4.48494661298792
"516",2016-03-31,8867,2015,-74.683,-34.065,0.587951870213378,82.2939024390244
"517",2017-03-31,8867,2016,3.645,-20.964,0.568176263292849,Inf
"518",2011-05-31,8902,2010,189.058,189.943,0.315460555232973,7.11715661103979
"519",2012-05-31,8902,2011,215.936,-89.891,0.313351048589615,8.63685351502013
"520",2013-05-31,8902,2012,98.603,29.2,0.333784065511918,12.1466138487793
"521",2014-05-31,8902,2013,291.66,-8.80500000000001,0.308705875366718,9.29195941208013
"522",2015-05-31,8902,2014,239.484,-118.812,0.35278873683493,10.7002326032177
"523",2016-05-31,8902,2015,354.725,102.735,0.345693221645292,11.2349614850704
"524",2017-05-31,8902,2016,181.823,82.433,0.410588928402976,12.7091423185674
"525",2011-05-31,9125,2010,90.074,137.626,0,0
"526",2012-05-31,9125,2011,8.526,-124.694,0,0
"527",2013-05-31,9125,2012,1.248,57.433,0,0
"528",2014-05-31,9125,2013,-0.515,0.36,0,0
"529",2015-05-31,9125,2014,-5.559,-23.576,0,0
"530",2016-05-31,9125,2015,-6.766,-13.305,0,0
"531",2017-05-31,9125,2016,-6.928,-4.979,0,0
"532",2011-05-31,9466,2010,39.4,-143.2,0.173638197713517,2.45204178537512
"533",2012-05-31,9466,2011,102.4,91.5,0.125845656468898,NA
"534",2013-05-31,9466,2012,31.1,-107.6,0.0400416377515614,NA
"535",2014-05-31,9466,2013,44.4,-66.4,0.0785083415112856,NA
"536",2015-05-31,9466,2014,294.6,487.7,0.000384129945673051,NA
"537",2016-05-31,9466,2015,40.5,-106.4,0.00502013892942619,NA
"538",2017-05-31,9466,2016,52.3,44.5,0.00431720063621904,NA
"539",2014-03-31,9551,2013,-18.704,20.852,0,NA
"540",2015-03-31,9551,2014,-24.647,-14.867,0.0872147571611556,Inf
"541",2016-03-31,9551,2015,-28.032,4.335,0.0865091588295049,NA
"542",2017-03-31,9551,2016,-24.264,-4.963,0.0900260271425916,Inf
"543",2011-05-31,9761,2010,-26.627,0.459000000000003,0,NA
"544",2012-05-31,9761,2011,-19.365,2.284,0,NA
"545",2013-05-31,9761,2012,-10.513,-0.173,0,NA
"546",2014-05-31,9761,2013,-11.864,-5.807,0.0963287404568543,NA
"547",2015-05-31,9761,2014,-10.414,-1.036,0.0854894030412974,NA
"548",2016-05-31,9761,2015,1.678,2.664,0.0784313725490196,NA
"549",2017-05-31,9761,2016,0.005,3.725,0.0774926317302854,NA
"550",2011-04-30,9774,2010,521,-74.9,0.278817099766153,16.3631457208944
"551",2012-04-30,9774,2011,361.3,-44.9,0.264665463070249,16.2213047068538
"552",2013-04-30,9774,2012,183.8,-15.3,0.324672126898554,33.8554054054054
"553",2011-04-30,9777,2010,479.482,28.23,0.156649130256944,18.0960700507896
"554",2012-04-30,9777,2011,459.744,-85.3090000000001,0.227152129853939,47.9103824883726
"555",2013-04-30,9777,2012,544.2,29.1999999999999,0.223410615824088,39.7988165680473
"556",2014-04-30,9777,2013,565.2,-89.8,0.218229516870405,22.1702127659574
"557",2015-04-30,9777,2014,344.9,0.700000000000045,0.3521317806499,113.452290076336
"558",2016-04-30,9777,2015,688.7,-16.2,0.321944932776947,80.6583072100314
"559",2017-04-30,9777,2016,592.3,63.2,0.316150565547932,98.1051587301587
"560",2011-03-31,9818,2010,-3136.6,-1308.676,0.0713230057934935,0.376119969961249
"561",2012-03-31,9818,2011,-5541.318,-1286.385,0.0806810948026214,0.434792235895042
"562",2013-03-31,9818,2012,457.031,-1493.064,0.077058533341728,0.443712175053815
"563",2014-03-31,9818,2013,-1246.543,1568.178,0.077121931111072,0.413821055181431
"564",2015-03-31,9818,2014,-1050.183,-1235.336,0.0550452084212948,0.29174239835598
"565",2016-03-31,9818,2015,1314.633,878.917999999999,0.0446383734538204,0.249940143189722
"566",2017-03-31,9818,2016,657.831,68.1350000000011,0.0416117125442511,0.236208116731728
"567",2011-03-31,10137,2010,5750.302,27562.663,NA,NA
"568",2012-03-31,10137,2011,6292.149,-12759.095,NA,NA
"569",2013-03-31,10137,2012,8433.082,6389.593,NA,NA
"570",2014-03-31,10137,2013,8111.837,211550.408,NA,NA
"571",2015-03-31,10137,2014,6282.177,54021.732,NA,NA
"572",2016-03-31,10137,2015,5752.42,36093.623,NA,NA
"573",2017-03-31,10137,2016,6341.612,44243.784,NA,NA
"574",2011-03-31,10200,2010,12.282,13.809,0,0
"575",2012-03-31,10200,2011,4.749,-4.102,0,0
"576",2013-03-31,10200,2012,4.247,-3.446,0,0
"577",2011-05-31,10305,2010,0.197,-1.167,0,0
"578",2012-05-31,10305,2011,-0.062,2.869,0,0
"579",2013-05-31,10305,2012,-0.52,-5.634,0,0
"580",2014-05-31,10305,2013,-0.086,0.961,0,0
"581",2015-05-31,10305,2014,0.193,0.828,0,0
"582",2016-05-31,10305,2015,0.399,0.844,0,0
"583",2017-05-31,10305,2016,0.268,1.21,0,0
"584",2011-05-31,10349,2010,1.417,1.996,0.000452761847268337,NA
"585",2012-05-31,10349,2011,2.199,-2.12,0.000151160154183357,NA
"586",2013-05-31,10349,2012,2.548,1.924,0,NA
"587",2014-05-31,10349,2013,1.131,0.796,0,NA
"588",2015-05-31,10349,2014,2.175,2.102,0,NA
"589",2016-05-31,10349,2015,4.208,1.19,0,NA
"590",2017-05-31,10349,2016,2.331,-2.761,0,NA
"591",2011-05-31,10353,2010,26.585,0.635999999999999,0.214016867049617,Inf
"592",2012-05-31,10353,2011,32.911,9.723,0.212666052482986,Inf
"593",2013-05-31,10353,2012,32.436,11.881,0.158508310462991,Inf
"594",2014-05-31,10353,2013,29.855,2.60899999999999,0.152020555077834,Inf
"595",2015-05-31,10353,2014,40.07,1.615,0.149826375963332,Inf
"596",2011-05-31,10498,2010,-64.913,41.486,0.420677867532854,NA
"597",2012-05-31,10498,2011,7.476,-28.405,0.417370355526695,NA
"598",2013-05-31,10498,2012,24.55,-26.731,0.403348157657451,NA
"599",2011-03-31,10565,2010,105.616,22.65,0.186760495139425,3.03224576785126
"600",2012-03-31,10565,2011,87.411,74.99,0.233896934669878,3.21502057613169
"601",2013-03-31,10565,2012,150.75,-280.141,0.239920058636462,188.394875659382
"602",2014-03-31,10565,2013,140.255,19.79,0.310053831192209,91.4831813515309
"603",2015-03-31,10565,2014,-65.19,18.209,0.322629044174694,510.301296973728
"604",2016-03-31,10565,2015,-160.183,599.87,0.41123147422517,3.18789319166783
"605",2017-03-31,10565,2016,-660.118,27.966,0.485390146130753,3.06154012871532
"606",2011-03-31,10685,2010,2.788,-0.0789999999999997,0.127006769825919,NA
"607",2012-03-31,10685,2011,3.302,-0.00499999999999901,0.0748160170753941,NA
"608",2013-03-31,10685,2012,3.704,0.327,0.145639181063455,NA
"609",2014-03-31,10685,2013,3.984,-0.688000000000001,0.140939971043546,NA
"610",2015-03-31,10685,2014,4.026,-1.302,0.195787542840593,NA
"611",2016-03-31,10685,2015,4.124,0.243,0.248647450688985,NA
"612",2017-03-31,10685,2016,4.522,0.144,0.296556891103945,NA
"613",2011-03-31,10692,2010,5.026,3.01,0.147156677074269,NA
"614",2012-03-31,10692,2011,3.776,6.302,0.133736584388423,Inf
"615",2013-03-31,10692,2012,4.076,-5.995,0,NA
"616",2014-03-31,10692,2013,5.641,-0.667,0,NA
"617",2015-03-31,10692,2014,14.907,16.785,0,NA
"618",2015-03-31,10984,2014,-3345,-960,0.407455136697579,NA
"619",2016-03-31,10984,2015,-1995,-1369,0.429984172206394,NA
"620",2017-03-31,10984,2016,-1206,229,0.480645653936069,NA
"621",2011-03-31,11017,2010,156.565,-105.68,0.186363458859977,2.89240382873783
"622",2012-03-31,11017,2011,92.057,122.588,0.180310809517235,5.94934866458045
"623",2013-03-31,11017,2012,132.75,106.262,0.170196712710117,2.02613063251411
"624",2014-03-31,11017,2013,149.009,-203.655,0.156875644841466,15.2536929993577
"625",2015-03-31,11017,2014,114.608,86.359,0.16829863273281,3.28894735906416
"626",2016-03-31,11017,2015,109.016,70.954,0.16571143726904,2.7365447055256
"627",2017-03-31,11017,2016,106.304,-34.783,0.173651752727341,2.33385656326546
"628",2011-03-31,11027,2010,0.818,4.475,0.000877685718297992,NA
"629",2012-03-31,11027,2011,-0.503,-3.542,0.000906914314735544,NA
"630",2013-03-31,11027,2012,-0.453,-0.747,0.000946611132146914,NA
"631",2014-03-31,11027,2013,-4.45,-0.388,0.00107089312486614,NA
"632",2015-03-31,11027,2014,-3.705,-2.002,0,NA
"633",2016-03-31,11027,2015,-2.138,0.313,0,NA
"634",2017-03-31,11027,2016,-2.059,-0.1,0,NA
"635",2011-04-30,11099,2010,37.782,-9.633,0,0
"636",2012-04-30,11099,2011,6.925,5.24,0,0
"637",2013-04-30,11099,2012,6.619,-5.202,0,0
"638",2014-04-30,11099,2013,6.768,-1.052,0,0
"639",2015-04-30,11099,2014,7.292,0.0860000000000003,0,0
"640",2016-04-30,11099,2015,7.291,7.248,0,0
"641",2017-04-30,11099,2016,10.367,-6.565,0,0
"642",2011-04-30,11499,2010,171.889,32.545,0.186902735273385,Inf
"643",2011-04-30,11499,2010,171.889,32.545,0.186902735273385,Inf
"644",2012-04-30,11499,2011,212.746,62.881,0.187528672146978,Inf
"645",2012-04-30,11499,2011,212.746,62.881,0.187528672146978,Inf
"646",2013-04-30,11499,2012,144.225,84.97,0.239811144269743,NA
"647",2013-04-30,11499,2012,144.225,84.97,0.239811144269743,NA
"648",2014-04-30,11499,2013,160.51,145.343,0.227499825337586,NA
"649",2014-04-30,11499,2013,160.51,145.343,0.227499825337586,NA
"650",2015-04-30,11499,2014,176.868,14.493,0.216390618202323,NA
"651",2015-04-30,11499,2014,176.868,14.493,0.216390618202323,NA
"652",2016-04-30,11499,2015,145.782,-87.101,0.207116438487472,NA
"653",2016-04-30,11499,2015,145.782,-87.101,0.207116438487472,NA
"654",2017-04-30,11499,2016,113.643,-274.279,0.140049734922303,NA
"655",2017-04-30,11499,2016,113.643,-274.279,0.140049734922303,NA
"656",2011-05-31,11600,2010,115.066,-2.849,0.150099955075697,219.906854130053
"657",2012-05-31,11600,2011,115.595,-15.139,0.137816281525639,223.674157303371
"658",2013-05-31,11600,2012,136.442,10.357,0.20879439138799,535.253613666229
"659",2014-05-31,11600,2013,151.3,138.694,0.28565076962403,510.8746105919
"660",2015-05-31,11600,2014,76.785,-159.012,0.278251073547989,3392.94152046784
"661",2016-05-31,11600,2015,143.715,53.121,0.281450075226953,26.6564479118862
"662",2017-05-31,11600,2016,204.515,193.893,0.248774804932087,69.4795820321883
"663",2011-05-31,11914,2010,89.327,95.628,0,NA
"664",2013-03-31,12026,2012,-0.386,0.385000000000003,0,0
"665",2011-03-31,12065,2010,-1.116,-0.861,0.00156128024980484,NA
"666",2012-03-31,12065,2011,-0.647,0.529,0,NA
"667",2011-05-31,12142,2010,8547,5649,0.200883932821106,0.800390117035111
"668",2012-05-31,12142,2011,9981,-737,0.18861950540682,0.903056234718826
"669",2013-05-31,12142,2012,10925,-232,0.226054857478121,0.972396025027604
"670",2014-05-31,12142,2013,10955,3314,0.267588329053396,0.977834405209724
"671",2015-05-31,12142,2014,9938,5139,0.378330613238596,1.08169841965506
"672",2016-05-31,12142,2015,8901,-1449,0.39093421287217,1.05636516921595
"673",2017-05-31,12142,2016,9335,1718,0.428984154499189,1.15787895147262
"674",2011-03-31,12181,2010,-0.044,1.678,0,0
"675",2011-03-31,12236,2010,28.175,-2.969,0.211789571999539,NA
"676",2012-03-31,12236,2011,27.704,11.843,0.241853914449065,9195
"677",2013-03-31,12236,2012,34.193,3.90500000000001,0.220666065152107,Inf
"678",2014-03-31,12236,2013,37.755,12.218,0.231975778163424,Inf
"679",2011-04-30,12379,2010,-20.018,2.187,0.0953273465737601,0.407372611464968
"680",2012-04-30,12379,2011,-20.786,11.2,0.0930329924826777,0.613084437374164
"681",2013-04-30,12379,2012,9.758,30.351,0.084182276448759,0.615861245209774
"682",2014-04-30,12379,2013,20.461,38.729,0.0654388239856513,0.53888376038522
"683",2015-04-30,12379,2014,35.499,13.841,0.0575451737761466,0.33015475779542
"684",2016-04-30,12379,2015,58.723,24.922,0.0515370918355321,0.30450194966324
"685",2017-04-30,12379,2016,71.199,2.515,0.0336682805577001,0.136728940162354
"686",2011-03-31,12575,2010,1.73,1.245,0.0546176046176046,NA
"687",2012-03-31,12575,2011,3.632,2.999,0.033301817417796,NA
"688",2013-03-31,12575,2012,4.209,-0.696999999999999,0.195263581348165,NA
"689",2014-03-31,12575,2013,-0.195,-0.052,0.180369515011547,NA
"690",2015-03-31,12575,2014,-0.024,-2.086,0.172828723920427,NA
"691",2016-03-31,12575,2015,-4.395,-0.986,0.246187433781745,NA
"692",2017-03-31,12575,2016,-1.215,0.167,0.235657213401461,NA
"693",2011-03-31,12616,2010,31.597,43.608,0.001318964105883,0.00833622785689475
"694",2012-03-31,12616,2011,83.885,45.734,0.00317529183872842,0.0195128096476058
"695",2013-03-31,12616,2012,80.958,-57.265,0.00951902543699665,0.0532829950450843
"696",2011-03-31,12815,2010,-0.767,0.82,0,0
"697",2012-03-31,12815,2011,-6.426,2.055,0.00720352355209177,0.0236199217168309
"698",2013-03-31,12815,2012,-22.617,-1.37,0.00766240822524694,0.0331564986737401
"699",2014-03-31,12815,2013,-4.254,1.078,0,0
"700",2015-03-31,12815,2014,-1.988,-0.794000000000004,0,0
"701",2011-03-31,12824,2010,10.287,21.632,0.000150647785477553,0.000252638670559174
"702",2012-03-31,12824,2011,6.728,-0.0129999999999995,0.000107747010020472,0.000168289457867532
"703",2011-03-31,12950,2010,249.766,10.217,0.375386278558985,130.061912115682
"704",2012-03-31,12950,2011,313.374,-12.555,0.333100025655074,99.2321948488242
"705",2013-03-31,12950,2012,340.874,41.7230000000001,0.464171157260523,161.765275107003
"706",2014-03-31,12950,2013,350.784,-16.8249999999999,0.363711685574095,128.583389271984
"707",2015-03-31,12950,2014,368.086,-18.837,0.3346003505418,122.714390962672
"708",2016-03-31,12950,2015,337.5,5.08500000000004,0.359403881625231,124.354351136428
"709",2011-03-31,13011,2010,-26.298,-2.129,0.384252162334538,0.603627990367545
"710",2012-03-31,13011,2011,-34.143,4.476,0.614074060803669,1.30603924557058
"711",2011-03-31,13163,2010,1.242,2.932,0,NA
"712",2011-04-30,13602,2010,28.175,-0.0449999999999982,0.171987887514517,NA
"713",2012-04-30,13602,2011,32.947,0.052999999999999,0.250530648999807,NA
"714",2013-04-30,13602,2012,32.125,-0.00400000000000023,0.277903228057444,NA
"715",2014-04-30,13602,2013,21.089,0.0169999999999995,0.267087259184634,NA
"716",2015-04-30,13602,2014,29.45,0.501000000000001,0.256481025874149,NA
"717",2016-04-30,13602,2015,11.556,-0.188000000000001,0.265574851832162,NA
"718",2017-04-30,13602,2016,20.165,-0.168000000000001,0.278000650547544,NA
"719",2011-03-31,13619,2010,-11.755,0.596,0,0
"720",2012-03-31,13619,2011,1.495,0.833999999999999,0,0
"721",2013-03-31,13619,2012,15.014,4.323,0,0
"722",2014-03-31,13619,2013,7.351,10.826,0,0
"723",2015-03-31,13619,2014,113.688,2.95,0,0
"724",2016-03-31,13619,2015,38.147,26.245,0,0
"725",2017-03-31,13619,2016,52.116,-7.34999999999999,0.0296831112580712,0.0686323518909814
"726",2011-03-31,13634,2010,26.443,65.793,0.343033543622096,477.418738049713
"727",2012-03-31,13634,2011,56.739,-0.159999999999997,0.344747984725187,168.084629053754
"728",2013-03-31,13634,2012,-223.399,-49.769,0.376164296084174,4542.13855421687
"729",2014-03-31,13634,2013,-217.81,-3.64999999999998,0.149508458334071,Inf
"730",2013-03-31,13665,2012,-0.172,-1.281,NA,NA
"731",2014-03-31,13665,2013,-1.195,-0.895,NA,NA
"732",2015-03-31,13665,2014,-0.314,-16.429,NA,NA
"733",2016-03-31,13665,2015,-0.093,50.805,NA,NA
"734",2017-03-31,13665,2016,-0.929,-38.095,NA,NA
"735",2011-03-31,13782,2010,18.411,5.461,0.309184151674603,1126.82300884956
"736",2012-03-31,13782,2011,19.7,-4.63300000000002,0.496576315314937,Inf
"737",2013-03-31,13782,2012,30.3,5.87499999999999,0.479847537371211,Inf
"738",2014-03-31,13782,2013,28.224,-5.27799999999999,0.49582048511819,Inf
"739",2015-03-31,13782,2014,45.716,9.68199999999999,0.494440736231778,Inf
"740",2016-03-31,13782,2015,47.739,9.56899999999999,0.477038511556806,18367.1071428571
"741",2017-03-31,13782,2016,60.996,-0.0660000000000167,0.440939019588091,NA
"742",2011-03-31,13940,2010,-2.979,-1.233,0,NA
"743",2012-03-31,13940,2011,-3.547,-2.326,0,NA
"744",2013-03-31,13940,2012,-2.942,-2.394,0,NA
"745",2014-03-31,13940,2013,1.295,12.151,0,NA
"746",2015-03-31,13940,2014,-28.66,-8.138,0,NA
"747",2013-03-31,14033,2012,15.056,27.427,0.0209810983303321,4.55821689953426
"748",2014-03-31,14033,2013,29.956,9.142,0.0108580897147591,1.63471133285816
"749",2015-03-31,14033,2014,42.125,10.677,0.00531311359320179,2.30655021834061
"750",2016-03-31,14033,2015,25.793,-26.469,0.00322871809553347,2.20054200542005
"751",2017-03-31,14033,2016,25.087,-9.46,0.00220151234326189,3.59375
"752",2011-03-31,14417,2010,1.518,0.263,0.060714769189116,2.42432432432432
